,abstenciones,acta_id,ausentes,base_mayoria,fecha,hora,nroperiodo,numero,persona_id,presidente_id,presidente_nombre,resultado,reunion,sesion,sesion_id,tipo_mayoria,tipo_periodo,tipo_sesion,titulo,votos_afirmativos,votos_negativos
775,4,347,125,Votos Emitidos,2012-08-08,15:09,130,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 819-D-11. Votación en General y Particular.,127,0
776,0,348,125,Votos Emitidos,2012-08-08,15:11,130,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,131,0
777,2,349,125,Votos Emitidos,2012-08-08,15:12,130,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 152-S-11 - Orden del Día 529 - Votación en General y Particular.,128,1
778,0,350,125,Votos Emitidos,2012-08-08,15:13,130,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 1298-D-12 - Orden del Día 382 - Votación en General y Particular.,131,0
779,2,476,125,Votos Emitidos,2012-08-08,15:14,130,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 05-JGM-12 - Orden del Día 611 - Votación en General y Particular.,129,0
780,4,477,126,Votos Emitidos,2012-08-08,15:15,130,10,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 06-JGM-12 - Orden del Día 612 - Votación en General y Particular.,126,0
781,0,343,124,Votos Emitidos,2012-08-08,14:46,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 1943-D-12 (y otros) - Orden del Día 494 - Votación en General y Particular.,128,4
782,0,344,124,Votos Emitidos,2012-08-08,14:53,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 365-D-12 (y otros) - Orden del Día 543 - Votación en General y Particular.,132,0
783,2,345,124,Votos Emitidos,2012-08-08,15:05,130,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,14,11,HCDN130R14,Más de la mitad,Ordinario,Tablas,Expediente 48-S-12 - Votación en General y Particular.,130,0
784,4,339,29,Votos Emitidos,2012-08-22,21:02,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,15,12,HCDN130R15,Más de la mitad,Ordinario,Especial,Expediente 94-S-12 - Orden del Día 690 - Votación en General.,145,78
785,9,340,32,Votos Emitidos,2012-08-22,21:07,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,15,12,HCDN130R15,Más de la mitad,Ordinario,Especial,Expediente 94-S-12 - Orden del Día 690 - Artículo 6.,133,82
786,2,341,43,Votos Emitidos,2012-08-22,21:22,130,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,15,12,HCDN130R15,Dos tercios,Ordinario,Especial,Expediente 91-S-12 - Votación en General y Particular.,209,2
787,1,342,67,Votos Emitidos,2012-08-22,22:16,130,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,15,12,HCDN130R15,Más de la mitad,Ordinario,Especial,Expediente 12-JGM-12 - Orden del Día 689 - Votación.,132,56
788,2,475,25,Votos Emitidos,2012-10-10,13:28,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,16,13,HCDN130R16,Más de la mitad,Ordinario,Especial,"Solicitud de Licencia del Sr. Diputado SABBATELLA, Martín",133,96
789,0,334,27,Votos Emitidos,2012-10-11,01:38,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,16,13,HCDN130R16,Más de la mitad,Ordinario,Especial,Expediente 15-JGM-12 - Orden del Día 1044 - Votación en General y Particular.,142,87
790,0,335,75,Votos Emitidos,2012-10-11,01:51,130,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,16,13,HCDN130R16,Más de la mitad,Ordinario,Especial,Expediente 5-JGM-08 y 6-JGM-09 - Orden del Día 648 - Votación en General.,133,48
791,3,336,82,Votos Emitidos,2012-10-11,02:04,130,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,16,13,HCDN130R16,Más de la mitad,Ordinario,Especial,Expediente 943-D-11 - Orden del Día 664 - Votación en General.,131,40
792,0,337,82,Votos Emitidos,2012-10-11,02:08,130,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,16,13,HCDN130R16,Más de la mitad,Ordinario,Especial,Proyectos de Ley sin Disidencias ni Observaciones,170,4
793,0,338,97,Votos Emitidos,2012-10-11,02:16,130,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,16,13,HCDN130R16,Más de la mitad,Ordinario,Especial,Expediente 92-S-12 - Orden del Día 854. Votación en General.,146,13
794,1,328,32,Votos Emitidos,2012-10-24,20:12,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,17,14,HCDN130R17,Más de la mitad,Ordinario,Especial,Expediente 114-S-12 - Orden del Día 1072 - Votación en General.-,140,83
795,0,329,70,Votos Emitidos,2012-10-24,21:13,130,2,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,17,14,HCDN130R17,Más de la mitad,Ordinario,Especial,Expediente 3410-D-12 - Orden del Día 999 - Votación en General y Particular.,186,0
796,3,330,93,Votos Emitidos,2012-10-24,21:16,130,3,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,17,14,HCDN130R17,Más de la mitad,Ordinario,Especial,Expediente 3430-D-12 - Orden del Día 686 - Votación en General y Particular.,160,0
797,0,331,90,Votos Emitidos,2012-10-24,21:19,130,4,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,17,14,HCDN130R17,Más de la mitad,Ordinario,Especial,Expedientes 151-S-11 y 298-D-12 - Orden del Día 661 - Votación en General y Particular.,166,0
798,0,332,90,Votos Emitidos,2012-10-24,21:32,130,5,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,17,14,HCDN130R17,Más de la mitad,Ordinario,Especial,Expediente 2842-D-12 - Orden del Día 856 - Votación en General y Particular.,166,0
799,1,325,123,Miembros del Cuerpo,2012-10-31,23:30,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,18,15,HCDN130R18,Más de la mitad,Ordinario,Especial,Expediente 118-S-12 - Orden del Día 1164 - Votación en General.,130,2
800,1,326,123,Miembros del Cuerpo,2012-10-31,23:34,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,18,15,HCDN130R18,Más de la mitad,Ordinario,Especial,Expediente 118-S-12 - Orden del Día 1164 - Votación en Particular - Artículos 01 al 10.,130,2
801,0,327,123,Votos Emitidos,2012-10-31,23:41,130,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,18,15,HCDN130R18,Más de la mitad,Ordinario,Especial,Votación en General y Particular de Proyectos de Ley.,133,0
802,3,321,47,Votos Emitidos,2012-11-14,21:00,130,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expediente 398-D-12 y otros - Orden del Día 1251 - Artículo 1.,129,77
803,1,322,89,Votos Emitidos,2012-11-14,22:02,130,10,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expediente 4490-D-12 - Orden del Día 1307 - Votación en General.,166,0
804,1,323,96,Votos Emitidos,2012-11-14,22:09,130,11,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expediente 95-S-12 - Votación.,159,0
805,1,324,106,Votos Emitidos,2012-11-14,22:11,130,12,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expedientes varios - Votación en General y Particular.,149,0
806,2,474,25,Votos Emitidos,2012-11-14,19:32,130,1,,,DOMINGUEZ Julián Andrés,NEGATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Moción de Orden de la Dip. Liliana Parada.,94,135
807,0,314,26,Votos Emitidos,2012-11-14,19:33,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expediente 121-S-12 - Orden del Día 1308 - Votación en General.,135,95
808,0,315,30,Votos Emitidos,2012-11-14,19:44,130,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expediente 5-PE-12 - Votación.,226,0
809,0,316,34,Votos Emitidos,2012-11-14,19:58,130,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,La mitad más uno,Ordinario,Especial,Expediente 409-D-12 y otros - Orden del Día 1309 - Votación en General y Particular.,222,0
810,5,317,34,Votos Emitidos,2012-11-14,20:05,130,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,La mitad más uno,Ordinario,Especial,Expediente 1580-D-11 - Orden del Día 665 - Votación en General y Particular.,217,0
811,0,318,33,Legisladores Presentes,2012-11-14,20:07,130,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Dos tercios,Ordinario,Especial,Expediente 106-D-11 y otros - Orden del Día 1306 - Votación.,223,0
812,3,319,55,Votos Emitidos,2012-11-14,20:30,130,7,,,ABDALA DE MATARAZZO Norma Amanda,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expediente 1323-D-12 y otros - Orden del Día 829 - Votación en General y Particular.,198,0
813,0,320,48,Votos Emitidos,2012-11-14,20:57,130,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,19,16,HCDN130R19,Más de la mitad,Ordinario,Especial,Expediente 398-D-12 y otros - Orden del Día 1251 - Votación en General.,208,0
814,8,311,79,Votos Emitidos,2012-11-21,21:50,130,12,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 2716-D-12 (y otros) - Orden del Día 1561 - Votación en General y Particular.,158,11
815,12,312,81,Votos Emitidos,2012-11-21,21:55,130,13,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 0404-D-12 (y otros) - Orden del Día 1583 - Votación en General y Particular.,163,0
816,2,300,46,Votos Emitidos,2012-11-21,19:21,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 04-PE-12 - Orden del Día 1458 - Votación en General.,184,24
817,0,301,69,Votos Emitidos,2012-11-21,21:13,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 06-PE-12 - Votación en General y Particular.,139,48
818,1,302,71,Votos Emitidos,2012-11-21,21:16,130,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 0097-S-12 - Orden del Día 1587 - Votación en General y Particular.,184,0
819,39,303,73,Votos Emitidos,2012-11-21,21:19,130,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 125-S-12 - Votación en General y Particular.,132,12
820,7,304,73,Votos Emitidos,2012-11-21,21:21,130,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 731-D-12 - Votación en General y Particular.,165,11
821,0,305,71,Votos Emitidos,2012-11-21,21:30,130,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,185,0
822,3,306,71,Votos Emitidos,2012-11-21,21:35,130,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 500-D-11 (y otros) - Orden del Día 663 - Votación en General y Particular.,181,1
823,0,307,72,Votos Emitidos,2012-11-21,21:37,130,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,179,5
824,12,308,76,Votos Emitidos,2012-11-21,21:42,130,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 6819-D-12 - Orden del Día 1573 - Votación en General y Particular.,166,2
825,1,309,76,Votos Emitidos,2012-11-21,21:44,130,10,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 0778-D-12 - Orden del Día 1459 - Votación en General y Particular.,179,0
826,2,310,78,Votos Emitidos,2012-11-21,21:46,130,11,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,20,17,HCDN130R20,Más de la mitad,Ordinario,Tablas,Expediente 1804-D-12 - Orden del Día 1581 - Votación en General y Particular.,176,0
827,22,288,40,Votos Emitidos,2012-11-28,20:12,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expediente 8311-D-12 - Votación.,129,65
828,0,289,41,Votos Emitidos,2012-11-28,20:18,130,3,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expediente 7086-D-12 - Orden del Día 1749 - Votación en General y Particular.,215,0
829,0,290,46,Votos Emitidos,2012-11-28,20:21,130,4,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expedientes 926-D-11 - Orden del Día 1667. Votación.,210,0
830,18,291,52,Votos Emitidos,2012-11-28,22:13,130,5,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expediente 8293-D-12. Votación.,131,55
831,7,292,51,Votos Emitidos,2012-11-28,22:30,130,6,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,198,0
832,43,293,60,Votos Emitidos,2012-11-28,22:34,130,7,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expediente 2738-D-12 - Orden del Día 1716 - Votación en General y Particular.,135,18
833,9,294,57,Votos Emitidos,2012-11-28,22:39,130,8,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,189,1
834,3,295,57,Votos Emitidos,2012-11-28,22:45,130,9,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,196,0
835,1,296,70,Votos Emitidos,2012-11-28,23:12,130,10,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expediente 956-D-11 - Votación.,137,48
836,0,297,76,Votos Emitidos,2012-11-28,23:23,130,11,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley.,180,0
837,5,298,82,Votos Emitidos,2012-11-28,23:30,130,12,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expediente 126-S-12 - Orden del Día 1666 - Votación en General y Particular.,138,31
838,4,299,92,Votos Emitidos,2012-11-28,23:44,130,13,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Más de la mitad,Ordinario,Tablas,Expediente 247-D-12 (y otros) - Orden del Día 532 - Votación en General y Particular.,158,2
839,0,473,40,Legisladores Presentes,2012-11-28,17:10,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,21,18,HCDN130R21,Dos tercios,Ordinario,Tablas,Habilitación del tratamiento del Plan de Labor Parlamentaria.,184,32
840,1,472,78,Votos Emitidos,2012-12-05,14:20,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,22,19,HCDN130R22,Más de la mitad,Ordinario,Preparatoria,Designación de la Dip. Alicia Mabel Ciciliani para ocupar el cargo de Vicepresidente Tercero de la H.C.D.N.,151,26
841,5,388,52,Votos Emitidos,2012-12-19,13:49,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,23,1,HCDN130R23,Más de la mitad,Extraordinario,Especial,Expedente 183-S-12 - Votación en General y Particular,182,17
842,1,389,31,Votos Emitidos,2012-12-19,22:39,130,2,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,23,1,HCDN130R23,Más de la mitad,Extraordinario,Especial,Expediente 128-S-11 - Orden Del Dia 1812 - Votación en General y Particular.,224,0
843,0,386,12,Votos Emitidos,2013-02-28,02:00,130,1,,,DOMINGUEZ Julián Andrés,AFIRMATIVO,24,2,HCDN130R24,Más de la mitad,Extraordinario,Especial,Expediente 236-S-12 - Orden del Día 1867 - Votación en General y Particular.,131,113
844,0,424,73,Votos Emitidos,2011-03-16,18:12,129,2,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de Proyectos de Ley sin Disidencias ni Observaciones,183,0
845,7,427,76,Votos Emitidos,2011-03-16,18:21,129,3,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente 516-D-11 - Votación en General y Particular.,173,0
846,0,428,62,Votos Emitidos,2011-03-16,18:37,129,4,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente  1-PE-10 (y otros) - Orden del Día 872 - Votación en General y Particular.,194,0
847,7,433,93,Votos Emitidos,2011-03-16,19:13,129,6,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente  13-S-10 - Orden del Día 983 - Votación en General y Particular.,147,9
848,0,434,92,Votos Emitidos,2011-03-16,19:52,129,7,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente 6064-D-10 - Orden del Día 1265 - Votación en General y Particular.,164,0
849,0,437,103,Votos Emitidos,2011-03-16,19:56,129,8,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente 4566-D-10 - Orden del Día 1312 - Votación en General y Particular.,153,0
850,0,438,105,Votos Emitidos,2011-03-16,20:03,129,9,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente 1019-D-10 - Orden del Día 1446 - Votación en General y Particular.,151,0
851,1,441,105,Votos Emitidos,2011-03-16,20:38,129,10,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente 66-S-10 - Orden del Día 1447 - Votación en General.,131,19
852,3,442,107,Votos Emitidos,2011-03-16,20:39,129,11,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente 66-S-10 - Orden del Día 1447 - Artículo Nro. 1.,129,17
853,6,445,106,Votos Emitidos,2011-03-16,20:40,129,12,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Expediente 66-S-10 - Orden del Día 1447 - Artículo Nro. 2.,107,37
854,1,446,111,Votos Emitidos,2011-03-16,20:47,129,13,,,FELLNER Eduardo Alfredo,AFIRMATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Votación en General y Particular de varios Proyectos de Ley.,143,1
855,1,480,36,Votos Emitidos,2011-03-16,16:16,129,1,,,FELLNER Eduardo Alfredo,NEGATIVO,1,1,HCDN129R01,Más de la mitad,Ordinario,Tablas,Pedido de Licencia del Diputado OLMEDO Alfredo Horacio,78,141
856,0,414,57,Votos Emitidos,2011-04-13,19:06,129,4,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expediente 2-PE-10 (y otros) - Orden del Día 1725 - Votación en General.,198,1
857,4,415,90,Votos Emitidos,2011-04-13,19:40,129,5,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expediente 147-S-07 - Orden del Día 388  - Votación en General y Particular.,162,0
858,1,416,91,Votos Emitidos,2011-04-13,19:52,129,6,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expedientes 2405-D-09 y 7210-D-10 - Orden del Día 870 - Votación en General y Particular.,164,0
859,8,417,93,Votos Emitidos,2011-04-13,19:54,129,7,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expediente 20-S-10 - Votación en General y Particular.,155,0
860,0,418,98,Votos Emitidos,2011-04-13,20:27,129,8,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expediente 82-S-10 - Votación en General y Particular.,158,0
861,0,419,98,Votos Emitidos,2011-04-13,20:29,129,9,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expediente 97-S-09 y otros. Votación en General y Particular.,158,0
862,2,420,108,Votos Emitidos,2011-04-13,20:37,129,10,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expedientes 6962-D-10 - Orden del Día 1980 y 6963-D-10 - Orden del Día 1981  - Votación en General y Particular.,146,0
863,2,421,111,Votos Emitidos,2011-04-13,20:38,129,11,,,FELLNER Eduardo Alfredo,AFIRMATIVO,3,2,HCDN129R03,Más de la mitad,Ordinario,Tablas,Expediente 5566-D-10 - Orden del Día 1984. Votación en General y Particular.,143,0
864,30,409,36,Votos Emitidos,2011-05-04,19:26,129,1,,,FELLNER Eduardo Alfredo,AFIRMATIVO,5,3,HCDN129R05,Más de la mitad,Ordinario,Especial,Expediente 2703-D-08 y otros.,190,0
865,7,410,68,Votos Emitidos,2011-05-04,22:11,129,2,,,FELLNER Eduardo Alfredo,AFIRMATIVO,5,3,HCDN129R05,Más de la mitad,Ordinario,Especial,Expediente 15-PE-10 y otros  -  Orden del día 2011 - Votación en General.,181,0
866,3,408,113,Votos Emitidos,2011-06-01,18:06,129,7,,,FELLNER Eduardo Alfredo,AFIRMATIVO,6,4,HCDN129R06,Más de la mitad,Ordinario,Especial,Exp. 2414-D-10 - Orden del Día 1990 - Votación en General y Particular.,139,1
867,1,402,73,Votos Emitidos,2011-06-01,16:47,129,1,,,FELLNER Eduardo Alfredo,AFIRMATIVO,6,4,HCDN129R06,Más de la mitad,Ordinario,Especial,Exp. 72-S-10 - Votación en General.,182,0
868,3,403,111,Votos Emitidos,2011-06-01,17:41,129,2,,,FELLNER Eduardo Alfredo,AFIRMATIVO,6,4,HCDN129R06,Más de la mitad,Ordinario,Especial,Exp. 846-D-11 - Orden del Día 2025 - Votación en General.,142,0
869,0,404,110,Votos Emitidos,2011-06-01,17:47,129,3,,,FELLNER Eduardo Alfredo,AFIRMATIVO,6,4,HCDN129R06,Más de la mitad,Ordinario,Especial,Exp. 846-D-11 - Orden del Día 2025 - Artículo 1.,100,46
870,2,405,110,Votos Emitidos,2011-06-01,18:01,129,4,,,FELLNER Eduardo Alfredo,AFIRMATIVO,6,4,HCDN129R06,Más de la mitad,Ordinario,Especial,Exp. 4-PE-10 - Orden del Día 2076 - Votación en General y Particular.,144,0
871,6,406,110,Votos Emitidos,2011-06-01,18:02,129,5,,,FELLNER Eduardo Alfredo,AFIRMATIVO,6,4,HCDN129R06,Más de la mitad,Ordinario,Especial,Exp. 1899-D-10 - Orden del Día 2079 - Votación en General y Particular.,140,0
872,8,407,114,Votos Emitidos,2011-06-01,18:05,129,6,,,FELLNER Eduardo Alfredo,AFIRMATIVO,6,4,HCDN129R06,Más de la mitad,Ordinario,Especial,Exp. 3567-D-10 y 4996-D-10 - Orden del Día 1700 - Votación en General y Particular.,134,0
873,1,401,66,Votos Emitidos,2011-08-03,15:45,129,1,,,FADEL Patricia Susana,AFIRMATIVO,7,5,HCDN129R07,Más de la mitad,Ordinario,Especial,Votación en General y Particular de Proyectos de Ley.,189,0
874,2,399,40,Votos Emitidos,2011-09-07,16:23,129,1,,,FELLNER Eduardo Alfredo,AFIRMATIVO,8,6,HCDN129R08,Más de la mitad,Ordinario,Especial,Votación en General y Particular de Proyectos de Ley.,214,0
875,1,400,43,Miembros del Cuerpo,2011-09-07,16:25,129,2,,,FELLNER Eduardo Alfredo,AFIRMATIVO,8,6,HCDN129R08,Dos tercios,Ordinario,Especial,Exp. 0590-D-10 y otros - Orden del Día 2057 - Votación en General y Particular.,212,0
876,0,390,51,Votos Emitidos,2011-11-30,15:21,129,1,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 10-PE-2011 - Vot. en General y Particular.,205,0
877,4,391,54,Votos Emitidos,2011-11-30,15:46,129,2,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Votación en General y Particular de Proyectos de Ley.,198,0
878,3,392,55,Votos Emitidos,2011-11-30,15:56,129,3,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 279-D-10 - Orden del Día 2088 - Vot. en General y Particular.,198,0
879,6,393,65,Votos Emitidos,2011-11-30,19:38,129,4,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 7243-D-10 (y otros) - Orden del Día 2913 - Votación en General.,168,17
880,9,394,79,Votos Emitidos,2011-11-30,20:22,129,5,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 7243-D-10 (y otros) - Orden del Día 2913 - Artículo 5.,117,51
881,8,395,87,Votos Emitidos,2011-11-30,20:53,129,6,,,AGUAD Oscar Raúl,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 7243-D-10 (y otros) - Orden del Día 2913 - Artículo 11.,121,40
882,0,396,104,Votos Emitidos,2011-11-30,21:06,129,7,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 34-S-10 - Votación en General y Particular.,151,1
883,4,397,104,Votos Emitidos,2011-11-30,21:35,129,8,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 3751-D-11 (y otros) - Orden del Día 3040 - Vot. en General.,142,6
884,4,398,98,Votos Emitidos,2011-11-30,22:50,129,9,,,FELLNER Eduardo Alfredo,AFIRMATIVO,10,7,HCDN129R10,La mitad más uno,Ordinario,Especial,Exp. 492-D-10 (y otros) - Orden del Día 3018 - Votación en General.,150,4
